	revid	editor	datetime	title
75	91362929	90.3.112.144	2013-03-27T21:25:38	Thibaut de Provins
76	93068650	86.198.11.18	2013-05-14T07:42:26	Thibaut de Provins
77	93069007	86.198.11.18	2013-05-14T07:57:04	Thibaut de Provins
78	93069155	86.198.11.18	2013-05-14T08:01:58	Thibaut de Provins
79	102441000	88.219.191.114	2014-03-28T17:55:14	Thibaut de Provins
80	102442342	88.219.191.114	2014-03-28T18:34:10	Thibaut de Provins
81	108697469	90.3.50.154	2014-10-31T11:38:46	Thibaut de Provins
82	108698009	90.3.50.154	2014-10-31T11:56:49	Thibaut de Provins
83	108703368	90.3.50.154	2014-10-31T14:50:49	Thibaut de Provins
84	108703384	90.3.50.154	2014-10-31T14:51:29	Thibaut de Provins
85	108735072	90.3.50.154	2014-11-01T15:48:00	Thibaut de Provins
86	108735333	90.3.50.154	2014-11-01T16:00:17	Thibaut de Provins
87	108735616	90.3.50.154	2014-11-01T16:13:21	Thibaut de Provins
88	108735701	90.3.50.154	2014-11-01T16:17:35	Thibaut de Provins
89	108736885	90.3.50.154	2014-11-01T17:04:16	Thibaut de Provins
90	108737103	90.3.50.154	2014-11-01T17:11:43	Thibaut de Provins
91	108737194	90.3.50.154	2014-11-01T17:14:45	Thibaut de Provins
92	108737686	90.3.50.154	2014-11-01T17:30:58	Thibaut de Provins
93	108737885	90.3.50.154	2014-11-01T17:38:54	Thibaut de Provins
94	108737991	90.3.50.154	2014-11-01T17:43:34	Thibaut de Provins
95	108738538	90.3.50.154	2014-11-01T18:05:11	Thibaut de Provins
96	108738727	90.3.50.154	2014-11-01T18:13:32	Thibaut de Provins
97	108739469	90.3.50.154	2014-11-01T18:52:35	Thibaut de Provins
98	108739637	90.3.50.154	2014-11-01T19:01:29	Thibaut de Provins
99	108739864	90.3.50.154	2014-11-01T19:16:00	Thibaut de Provins
100	108759687	90.3.50.154	2014-11-02T14:09:49	Thibaut de Provins
101	108830469	90.3.50.154	2014-11-04T11:08:47	Thibaut de Provins
102	108830577	90.3.50.154	2014-11-04T11:11:39	Thibaut de Provins
103	108830727	90.3.50.154	2014-11-04T11:16:16	Thibaut de Provins
104	108830781	90.3.50.154	2014-11-04T11:18:09	Thibaut de Provins
105	108830887	90.3.50.154	2014-11-04T11:20:55	Thibaut de Provins
106	108831111	90.3.50.154	2014-11-04T11:28:10	Thibaut de Provins
107	74829163	62.133.194.20	2012-01-27T20:25:09	Bernard-Henri Lévy
108	57499307	78.122.209.93	2010-09-26T21:41:00	Fours à chaux de Chalezeule
109	138294973	88.219.191.67	2017-06-19T10:02:11	Hau Pei-tsun
110	88200093	220.255.1.31	2013-01-30T04:27:21	Discussion utilisateur:Elfix
111	71973828	213.251.194.76	2011-11-10T16:00:21	Tori Black
112	98621741	78.251.201.119	2013-11-24T20:16:03	Citroën Survolt
113	145191858	193.248.161.227	2018-02-05T08:57:20	Citroën Survolt
114	81063016	82.64.1.113	2012-07-20T18:34:34	Les 100 plus grands chanteurs de tous les temps selon Rolling Stone
115	83624662	82.229.227.1	2012-10-02T17:29:33	The Middle
116	55029891	82.121.38.195	2010-07-07T13:27:37	Tyrone Evans
117	71410874	83.197.34.153	2011-10-24T19:33:37	Saison 1 de Castle
118	115290578	88.219.191.94	2015-05-23T18:41:10	Amilly (Loiret)
119	115290705	88.219.191.94	2015-05-23T18:47:09	Amilly (Loiret)
120	115291336	88.219.191.94	2015-05-23T19:11:34	Amilly (Loiret)
121	115291591	88.219.191.94	2015-05-23T19:22:19	Amilly (Loiret)
122	115291798	88.219.191.94	2015-05-23T19:30:17	Amilly (Loiret)
123	115292001	88.219.191.94	2015-05-23T19:38:58	Amilly (Loiret)
124	115294337	88.219.191.94	2015-05-23T21:24:44	Amilly (Loiret)
125	115296363	88.219.191.94	2015-05-23T22:52:43	Amilly (Loiret)
126	71647028	85.237.212.156	2011-10-31T22:03:41	Christian Constant
127	126239145	65.8.67.199	2016-05-16T23:08:39	Nigelle cultivée
128	111837375	78.115.176.198	2015-02-14T11:33:09	Cul
129	111837423	78.115.176.198	2015-02-14T11:34:31	Cul
130	77982217	79.93.153.139	2012-04-24T07:56:46	Simon Greul
131	61846659	87.67.7.192	2011-02-01T11:39:59	Cylon (Battlestar Galactica)
132	106212335	86.207.30.94	2014-08-12T16:55:02	Tibet, Tibet : une histoire personnelle d'un pays perdu
133	86210598	220.255.1.23	2012-12-06T13:26:47	Liste des parcs de loisirs d'Asie
134	67310597	82.121.160.74	2011-07-10T11:40:28	Baroque Works
135	141053939	86.197.42.83	2017-09-29T05:15:31	Affaire Suzanne Viguier
136	132254271	178.121.109.181	2016-11-29T15:03:31	Raïon de Khoïniki
137	103483669	85.1.249.117	2014-05-03T18:31:23	Marc Aymon
138	51486154	82.234.103.206	2010-03-24T11:28:57	Dana Walsh
139	88109281	77.202.248.9	2013-01-27T14:29:42	Élections municipales françaises de 2014
140	62327795	84.19.169.162	2011-02-16T03:22:10	Martine Aubry
141	115087919	88.219.191.94	2015-05-17T06:42:43	Cai Hesen
142	115093974	88.219.191.94	2015-05-17T10:57:56	Cai Hesen
143	113707508	88.219.191.45	2015-04-10T07:41:53	Poire (viande)
144	113708118	88.219.191.45	2015-04-10T08:13:21	Poire (viande)
145	113708177	88.219.191.45	2015-04-10T08:16:01	Poire (viande)
146	113708198	88.219.191.45	2015-04-10T08:16:53	Poire (viande)
147	113708235	88.219.191.45	2015-04-10T08:18:11	Poire (viande)
148	91380181	87.231.60.34	2013-03-28T10:37:44	Nick Vujicic
149	91380231	87.231.60.34	2013-03-28T10:39:33	Nick Vujicic
150	91381253	87.231.60.34	2013-03-28T11:12:23	Nick Vujicic
151	53611631	85.17.254.135	2010-05-25T09:35:13	Wikipédia:Demande d'intervention sur une page protégée
152	78781628	129.194.8.73	2012-05-17T12:11:54	Wikipédia:Demande d'intervention sur une page protégée
153	124247163	190.192.37.74	2016-03-11T14:35:56	Wikipédia:Demande d'intervention sur une page protégée
154	86288892	90.31.182.96	2012-12-08T02:24:37	Réserve naturelle nationale de l'île du Grand Connétable
155	105063358	88.174.243.167	2014-06-29T21:36:14	NumPy
156	74798964	96.44.163.77	2012-01-26T21:55:43	Anonymous (collectif)
157	97964516	92.149.210.118	2013-11-02T17:51:30	Identité (sciences sociales)
158	99066209	88.219.191.115	2013-12-09T20:31:41	Sporocarpe
159	67310211	82.121.160.74	2011-07-10T11:26:16	Marine (One Piece)
160	130921730	81.53.231.58	2016-10-23T08:57:59	Marine (One Piece)
161	130923429	81.53.231.58	2016-10-23T09:56:27	Marine (One Piece)
162	122137446	88.171.81.129	2016-01-09T21:56:20	Moniteur d'auto-école
163	80754543	209.99.2.230	2012-07-12T21:53:53	Amber Heard
164	105630598	90.2.126.64	2014-07-22T12:01:44	Ariana Grande
165	55425969	86.198.78.124	2010-07-21T11:49:18	Maitre Gims
166	117944991	86.72.14.204	2015-08-21T20:55:13	Discographie de Mylène Farmer
167	75815439	96.44.163.76	2012-02-20T05:45:01	Modèle:Abbr
168	124965827	88.219.191.28	2016-04-03T13:49:37	Famille Séguier
169	93870155	82.254.166.89	2013-06-08T07:06:31	Olga Lord
170	59883893	78.251.3.139	2010-12-04T23:55:38	La Rose et le Réséda
171	127363330	83.114.76.109	2016-06-26T04:04:56	Frédéric Pieretti
172	127363373	83.114.76.109	2016-06-26T04:16:41	Frédéric Pieretti
173	133644281	88.219.191.116	2017-01-14T23:05:44	Bailliage de Douai
174	97030405	84.100.109.180	2013-09-26T19:31:20	Abdelhadi Belkhayat
175	112486615	68.168.122.150	2015-03-06T15:55:44	Bravo Telecom
176	112486742	68.168.122.150	2015-03-06T15:58:40	Bravo Telecom
177	53612699	87.236.199.73	2010-05-25T10:16:44	Discussion utilisateur:Oyp/2010B
178	60985419	92.130.63.11	2011-01-06T13:05:25	David Zollinger
179	100095238	78.251.252.50	2014-01-10T01:24:12	Bluebird
180	70851793	79.84.111.221	2011-10-08T08:20:02	Jean-François Malet
181	92395853	82.122.198.89	2013-04-23T17:13:09	Rolling release
182	51865379	93.2.187.14	2010-04-04T17:40:59	Enciclopedia bresciana
183	51865428	93.2.187.14	2010-04-04T17:43:17	Enciclopedia bresciana
184	51865454	93.2.187.14	2010-04-04T17:44:17	Enciclopedia bresciana
185	51865466	93.2.187.14	2010-04-04T17:44:49	Enciclopedia bresciana
186	51865476	93.2.187.14	2010-04-04T17:45:32	Enciclopedia bresciana
187	51865509	93.2.187.14	2010-04-04T17:47:19	Enciclopedia bresciana
188	51865536	93.2.187.14	2010-04-04T17:48:23	Enciclopedia bresciana
189	51865563	93.2.187.14	2010-04-04T17:49:45	Enciclopedia bresciana
190	83440332	91.113.90.73	2012-09-27T12:20:26	Cendrillon (film, 1950)
191	79836487	80.58.205.53	2012-06-16T13:21:49	Luis d'Antin
192	78018214	94.75.220.253	2012-04-25T10:34:42	Discussion utilisateur:Fm790
193	76286312	82.251.94.210	2012-03-03T16:06:36	Saint-Julien-en-Genevois
194	72105526	129.194.8.73	2011-11-14T10:21:08	Seiche (animal)
195	58858825	78.250.7.82	2010-11-06T07:43:22	Saison 22 des Simpson
196	74721259	89.84.121.183	2012-01-24T17:48:13	Saison 22 des Simpson
197	94180198	83.196.3.220	2013-06-18T15:33:50	Pretty Little Liars
198	121944398	92.131.76.209	2016-01-05T09:46:55	Pretty Little Liars
199	121944454	92.131.76.209	2016-01-05T09:48:21	Pretty Little Liars
200	120502048	88.219.191.61	2015-11-14T16:44:01	Optat
201	67021422	82.253.158.96	2011-07-01T23:25:16	Lieux de Battlestar Galactica
202	82028600	212.194.20.234	2012-08-17T20:34:40	Magnetospheric Multiscale Mission
203	141005264	90.38.78.69	2017-09-27T11:51:09	Andy Hertzfeld
204	63168632	92.143.170.130	2011-03-13T20:31:14	Démons à queues
205	63168771	92.143.170.130	2011-03-13T20:39:19	Démons à queues
206	58440214	92.139.189.191	2010-10-25T20:39:46	Championnat de France de football de Ligue 2 2010-2011
207	58440233	92.139.189.191	2010-10-25T20:40:26	Championnat de France de football de Ligue 2 2010-2011
208	69259792	77.176.134.92	2011-09-05T19:08:08	Maxwell Sheffield
209	71364119	86.217.249.241	2011-10-23T13:41:06	Abbaye Notre-Dame du Sacré-Cœur de Westmalle
210	63690154	83.204.23.215	2011-03-26T08:34:27	Alex Riley (catcheur)
211	63690192	83.204.23.215	2011-03-26T08:36:44	Alex Riley (catcheur)
212	55593711	82.255.196.109	2010-07-27T02:00:35	Saison 1 de Monk
213	55593774	82.255.196.109	2010-07-27T02:09:36	Saison 1 de Monk
214	55593825	82.255.196.109	2010-07-27T02:16:03	Saison 1 de Monk
215	52780223	80.223.39.24	2010-04-30T17:11:29	Discussion utilisateur:80.223.39.24
216	53748582	80.223.39.24	2010-05-29T14:56:39	Discussion utilisateur:80.223.39.24
217	54972503	80.223.39.24	2010-07-05T17:42:01	Discussion utilisateur:80.223.39.24
218	62882471	80.58.205.104	2011-03-04T21:21:12	Alain Kaliyutuka Dioko
219	66573687	86.193.232.49	2011-06-19T21:00:39	Gold Cup 2011
220	57828829	98.110.180.103	2010-10-06T21:10:32	Wikipédia:Demande de restauration de page/Archives de l'historique/3
221	76364302	72.64.146.136	2012-03-06T06:51:43	Wikipédia:Demande de restauration de page/Archives de l'historique/3
222	78327770	129.194.8.73	2012-05-04T07:34:45	Wikipédia:Demande de restauration de page/Archives de l'historique/3
223	78492076	92.156.30.68	2012-05-08T19:55:03	Wikipédia:Demande de restauration de page/Archives de l'historique/3
224	80322853	93.21.219.108	2012-06-30T08:02:52	Wikipédia:Demande de restauration de page/Archives de l'historique/3
225	80337480	93.21.219.108	2012-06-30T15:28:31	Wikipédia:Demande de restauration de page/Archives de l'historique/3
226	119486046	88.219.191.62	2015-10-14T12:29:42	Première maison de Bourbon
227	141938869	82.250.149.26	2017-10-26T12:07:56	La Tribu de Dana
228	117010057	86.204.81.184	2015-07-20T08:14:35	Michel Onfray
229	117010299	86.204.81.184	2015-07-20T08:26:53	Michel Onfray
230	102168195	88.219.191.114	2014-03-18T18:00:56	Abbaye de Fontainejean
231	102171962	88.219.191.114	2014-03-18T20:48:08	Abbaye de Fontainejean
232	102422016	88.219.191.114	2014-03-27T21:49:02	Abbaye de Fontainejean
233	106025324	109.236.142.127	2014-08-05T21:41:39	Don Quichotte
234	52470205	81.94.205.173	2010-04-21T18:35:41	Utilisateur:GwenofGwened/Saison 2003-2004 du Vannes OC
235	85963501	84.73.32.92	2012-11-30T20:55:26	U Arena
236	67136206	92.158.88.30	2011-07-05T10:00:56	Barrage de Belo Monte
237	55044910	64.62.196.28	2010-07-07T22:35:33	Zine el-Abidine Ben Ali
238	110428486	88.219.191.86	2014-12-31T17:55:40	Homol
239	100082105	78.251.252.50	2014-01-09T17:16:50	Isaak Douvan
240	63905846	62.98.21.48	2011-04-01T16:59:04	Trevi (homonymie)
241	54730132	62.212.67.209	2010-06-28T17:07:52	Alain Bénichou
242	54730504	91.216.191.11	2010-06-28T17:21:54	Discussion:Alain Bénichou
243	88113502	78.251.77.179	2013-01-27T16:14:34	Gordon Ramsay
244	100342984	92.130.154.200	2014-01-17T18:05:43	Liste des WWE Divas Champions
245	65862906	41.207.25.120	2011-05-29T21:30:00	Black M
246	65862935	41.207.25.120	2011-05-29T21:31:12	Black M
247	54056429	68.68.108.3	2010-06-07T15:00:54	Saison 3 de Gossip Girl
248	62824331	173.195.0.144	2011-03-02T23:38:25	Épuisement des adresses IPv4
249	76464326	90.3.200.147	2012-03-08T20:20:44	Dominique Godineau
250	94602075	41.190.226.167	2013-07-01T14:50:56	RMC
251	94602878	41.190.226.167	2013-07-01T15:13:26	RMC
252	94604428	41.190.226.167	2013-07-01T15:57:16	RMC
253	94605137	41.190.226.167	2013-07-01T16:18:51	RMC
254	94606028	41.190.226.167	2013-07-01T16:53:05	RMC
255	94633788	41.190.226.167	2013-07-02T16:07:08	RMC
256	133188199	88.219.191.116	2017-01-01T00:54:23	Abbatiale Saint-Pierre-et-Saint-Paul de Wissembourg
257	133188229	88.219.191.116	2017-01-01T00:56:50	Abbatiale Saint-Pierre-et-Saint-Paul de Wissembourg
258	67626107	46.109.90.133	2011-07-20T11:36:45	Wikipédia:Requête aux administrateurs
259	81878269	93.182.164.25	2012-08-13T19:40:46	Discussion:Ipredator
260	145365853	178.73.196.125	2018-02-10T21:11:20	Football Club de Metz
261	99704557	193.107.213.142	2013-12-30T08:02:35	AIMP (logiciel)
262	99704585	193.107.213.142	2013-12-30T08:04:45	AIMP (logiciel)
263	97194402	83.198.232.2	2013-10-03T16:04:54	Les Enquêtes d'Enola Holmes
264	58793476	82.194.86.135	2010-11-03T22:06:19	Discussion:Salut (théologie)/Droit d'auteur
265	58794318	62.193.228.18	2010-11-03T22:34:17	Discussion:Salut (théologie)/Droit d'auteur
266	58794591	190.183.221.175	2010-11-03T22:47:14	Discussion:Salut (théologie)/Droit d'auteur
267	55689118	77.201.142.58	2010-07-30T11:41:57	Ordre militaire et hospitalier de Saint-Lazare
268	87494560	86.202.252.53	2013-01-10T17:13:41	Micro-expression
269	137250611	207.162.116.1	2017-05-11T19:29:46	Karine Vanasse
270	137250730	207.162.116.1	2017-05-11T19:34:29	Karine Vanasse
271	103756732	82.227.151.244	2014-05-12T17:30:56	Snapdragon
272	77961853	79.93.153.139	2012-04-23T15:10:15	Jo-Wilfried Tsonga
273	77962158	79.93.153.139	2012-04-23T15:21:35	Alexandr Dolgopolov
274	66560799	90.44.245.80	2011-06-19T15:03:09	Junior Caldera
275	55680749	92.160.84.136	2010-07-30T02:02:50	Saw 3D : Chapitre final
276	80995355	93.1.56.9	2012-07-18T19:22:56	Histoire de la production du cuivre
277	81003969	93.1.56.9	2012-07-18T22:34:07	Histoire de la production du cuivre
278	81224377	93.1.56.9	2012-07-25T08:09:47	Histoire de la production du cuivre
279	81224551	93.1.56.9	2012-07-25T08:17:41	Histoire de la production du cuivre
280	81225056	93.1.56.9	2012-07-25T08:37:57	Histoire de la production du cuivre
281	81225234	93.1.56.9	2012-07-25T08:43:28	Histoire de la production du cuivre
282	81225339	93.1.56.9	2012-07-25T08:47:21	Histoire de la production du cuivre
283	81225363	93.1.56.9	2012-07-25T08:48:12	Histoire de la production du cuivre
284	67649956	93.182.146.42	2011-07-21T02:53:54	Gnome et Rhône 14K Mistral Major
285	67649966	93.182.146.42	2011-07-21T02:54:52	Gnome et Rhône 14K Mistral Major
286	67649968	93.182.146.42	2011-07-21T02:55:18	Gnome et Rhône 14K Mistral Major
287	60250163	86.208.194.140	2010-12-15T15:43:20	Arthur Hugenschmidt
288	60276636	86.208.194.140	2010-12-16T14:34:25	Arthur Hugenschmidt
289	53611827	85.17.254.135	2010-05-25T09:43:16	ClicRDV
290	53611321	85.17.254.135	2010-05-25T09:22:11	Discussion:ClicRDV/Suppression
291	53611458	192.251.226.205	2010-05-25T09:27:14	Discussion:ClicRDV/Suppression
292	65017973	90.32.38.108	2011-05-04T19:31:18	Championnat de France de volley-ball 2010-2011
293	65018050	90.32.38.108	2011-05-04T19:34:02	Championnat de France de volley-ball 2010-2011
294	78004272	79.93.153.139	2012-04-24T19:50:08	David Marrero
295	78935722	78.251.170.179	2012-05-21T16:45:49	Hunger Games (roman)
296	89763156	93.16.245.238	2013-03-12T03:56:53	Matías Silvestre
297	124872465	89.3.86.172	2016-03-31T11:56:45	L'Appel du sang
298	124872492	89.3.86.172	2016-03-31T11:57:52	L'Appel du sang
299	83972793	88.189.9.98	2012-10-11T09:34:54	Saison 4 de Chuck
300	139020687	31.52.101.17	2017-07-17T23:11:45	Jan-Michael Vincent
301	84058811	80.58.205.99	2012-10-13T18:30:40	Lluís Homar
302	115088511	88.219.191.94	2015-05-17T07:19:27	Musée Girodet
303	115088562	88.219.191.94	2015-05-17T07:22:45	Musée Girodet
304	115088582	88.219.191.94	2015-05-17T07:24:33	Musée Girodet
305	115088589	88.219.191.94	2015-05-17T07:25:30	Musée Girodet
306	115103966	88.219.191.94	2015-05-17T16:58:03	Musée Girodet
307	115104012	88.219.191.94	2015-05-17T16:59:37	Musée Girodet
308	115107120	88.219.191.94	2015-05-17T18:55:32	Musée Girodet
309	115108267	88.219.191.94	2015-05-17T19:38:59	Musée Girodet
310	115108350	88.219.191.94	2015-05-17T19:41:27	Musée Girodet
311	62813232	80.58.205.38	2011-03-02T16:59:58	Carlo Francesco Durini
312	62813288	80.58.205.38	2011-03-02T17:01:23	Carlo Francesco Durini
313	62813321	80.58.205.38	2011-03-02T17:02:14	Antonio Andrea Galli
314	66049993	90.45.202.4	2011-06-04T16:52:16	Saison 10 de Smallville
315	66050044	90.45.202.4	2011-06-04T16:53:12	Saison 10 de Smallville
316	66050080	90.45.202.4	2011-06-04T16:53:52	Saison 10 de Smallville
317	100095370	78.251.252.50	2014-01-10T01:34:53	Saison 10 de Smallville
318	109023294	204.27.56.170	2014-11-11T03:33:51	Homard à l'américaine
319	54359612	87.236.199.73	2010-06-16T16:57:58	Leïla Ben Ali
320	57701142	108.11.203.231	2010-10-02T23:53:16	Aide:XMPP
321	103135386	86.69.132.62	2014-04-22T22:34:29	Culture et patrimoine dans le canton de Vaud
322	53404392	82.246.129.65	2010-05-18T22:01:00	ClearOS
323	108656237	204.27.56.170	2014-10-30T03:43:03	François Moysant
324	131927098	86.68.66.24	2016-11-18T14:55:18	Chris Ashton
325	53498566	82.246.129.65	2010-05-21T17:55:41	IPFire
326	53498697	82.246.129.65	2010-05-21T18:00:31	IPFire
327	56019854	82.246.129.65	2010-08-10T17:52:27	IPFire
328	120610101	83.200.18.149	2015-11-18T18:59:15	Liste de films tournés dans le département du Val-de-Marne
329	70956905	199.48.147.40	2011-10-10T22:43:05	France 3 Bourgogne
330	70957089	199.48.147.40	2011-10-10T22:48:14	France 3 Bourgogne
331	70957622	74.120.13.132	2011-10-10T23:02:33	France 3 Bourgogne
332	120771657	88.219.191.61	2015-11-24T17:03:53	Famille de Chabannes
333	120771963	88.219.191.61	2015-11-24T17:16:07	Famille de Chabannes
334	120775990	88.219.191.61	2015-11-24T19:58:39	Famille de Chabannes
335	78816640	78.250.0.134	2012-05-18T11:06:07	Discussion Projet:Écologie
336	119824510	88.219.191.62	2015-10-25T09:53:10	Sévère (homonymie)
337	119825909	88.219.191.62	2015-10-25T10:31:48	Sévère (homonymie)
338	119825927	88.219.191.62	2015-10-25T10:32:14	Sévère (homonymie)
339	117562544	83.134.167.132	2015-08-08T21:30:46	Liste de répliques de la grotte de Lourdes
340	69042774	207.162.116.1	2011-08-30T20:51:51	Pédophilie
341	89477575	62.44.101.39	2013-03-03T20:36:41	Formule 1
342	89479819	192.43.244.42	2013-03-03T21:36:33	Formule 1
343	89480292	87.118.91.140	2013-03-03T21:51:17	Formule 1
344	145363995	78.55.173.213	2018-02-10T20:07:03	Adèle Exarchopoulos
345	93157681	78.250.51.64	2013-05-16T20:47:40	Zaz (chanteuse)
346	60935939	178.73.197.121	2011-01-04T20:32:54	Le Jour et la Nuit
347	101523102	197.1.232.69	2014-02-23T13:53:32	Championnat d'Europe de football 2016
348	101523219	197.1.232.69	2014-02-23T13:55:55	Championnat d'Europe de football 2016
349	81216631	93.1.56.9	2012-07-24T22:08:34	Histoire des mines d'or
350	81216646	93.1.56.9	2012-07-24T22:09:28	Histoire des mines d'or
351	81217036	93.1.56.9	2012-07-24T22:25:45	Histoire des mines d'or
352	81217154	93.1.56.9	2012-07-24T22:33:19	Histoire des mines d'or
353	81217184	93.1.56.9	2012-07-24T22:35:14	Histoire des mines d'or
354	81217224	93.1.56.9	2012-07-24T22:37:31	Histoire des mines d'or
355	81217548	93.1.56.9	2012-07-24T22:55:56	Histoire des mines d'or
356	81217961	93.1.56.9	2012-07-24T23:19:49	Histoire des mines d'or
357	81218032	93.1.56.9	2012-07-24T23:24:52	Histoire des mines d'or
358	81218110	93.1.56.9	2012-07-24T23:32:01	Histoire des mines d'or
359	81218171	93.1.56.9	2012-07-24T23:35:04	Histoire des mines d'or
360	81218201	93.1.56.9	2012-07-24T23:37:26	Histoire des mines d'or
361	81218234	93.1.56.9	2012-07-24T23:40:51	Histoire des mines d'or
362	81223872	93.1.56.9	2012-07-25T07:46:07	Histoire des mines d'or
